actor,predicted_rating
Tamara Lawrance,1.2086075140668513
James Whitmore,1.2085486193936943
Hasmik Agopyan,1.2080456315566508
Akbar Kurtha,1.207987534423409
Alexander Bard,1.2075115922844244
Antonella Lualdi,1.2074186818667731
Louis Hofmann,1.2070499482130552
Steven Spielberg,1.2067681412579374
Billy Green Bush,1.2059534262362166
Julian Sands,1.2056836744759212
Anthony Newley,1.2054656824391068
Bryan Grant,1.2049688634255435
James Cameron,1.204548458956114
Scarlett Alice Johnson,1.2037489346531842
Andrea Duro,1.2036325244929247
Eric Etebari,1.2033581884599083
Roy Dupuis,1.2029840633994857
Pollyanna McIntosh,1.2028784688563459
Josh Cooke,1.2027792543954103
Bette Davis,1.2026956792295203
Christina Bihl,1.2017215484372354
Charles Bennett,1.2015080515028254
Faye Emerson,1.2012102880308853
Bud Abbott,1.2008698007555096
Sana Amanat,1.200475324228181
Suzan Crowley,1.200116135200447
Radhika Apte,1.199773144512567
Mary Morris,1.199412019254794
Elizabeth McGovern,1.1992609563678323
John DiMaggio,1.1989195800861612
Pierre Clémenti,1.197326028166675
Bruce Taylor,1.1971672012079455
Jan Malmsjö,1.1966672303531078
David Love,1.1961241550989017
Duane Allman,1.195770537839118
Nehemiah Persoff,1.1956419074431526
John Kassir,1.194466361455887
Lawrence Bayne,1.1943999270163628
Jane Beasley,1.1943286755732474
Kennie Benoit,1.1938555503900459
András Hatházi,1.1936763302675424
Kaoru Kobayashi,1.1936603351550048
Duilio Del Prete,1.1934422374388707
Yoshie Ichige,1.1930292785482655
Imaaduddin Shah,1.192963943045035
Evan Rachel Wood,1.1925808624853103
Kathy Baker,1.1923722418055147
Romain Lancry,1.1922760597110207
Chandru,1.1920830559910787
Stuart Whitman,1.1905091088462354
Ed Begley Jr.,1.190490907280607
Patrick Timsit,1.1902437522290281
Aaron Campbell,1.189947436169937
Eréndira Ibarra,1.1898271815775665
Inna Churikova,1.1897297839964946
Jensan Diwakar,1.1891765643676333
Ricardo Hurtado,1.1888144804719842
Kerith Atkinson,1.1887548874744704
Martin Landau,1.1886914713401011
Charlotte Greenwood,1.1883581575637485
Titina De Filippo,1.188353449964341
Irina Kupchenko,1.1881113148750448
Terry Braun,1.1877534783888717
Fabrice Luchini,1.1875511625802035
Peter Firth,1.1871433701668066
Madonna Sebastian,1.186961531662142
Bill Nighy,1.1868694090717788
Bidita Bag,1.1867916941127028
Simon Ward,1.1865298131671753
Brendan Gleeson,1.1861276435975123
Maura Tierney,1.185650082556244
Simone Brahmann,1.185579698348395
Ana Polvorosa,1.1854867332934096
Christian Camargo,1.1854644095456264
Matt Damon,1.1854354705306946
Walter Matthau,1.1850589084756757
Anne-Louise Lambert,1.1849566715706736
Bill Redding,1.1839116320753749
Louis Gossett Jr.,1.1832117354024039
Irrfan Khan,1.1822284087397676
Bassirou Ballde,1.1820486386081042
Chun Shih,1.1818573300171407
Polly Ling-Feng Shang-Kuan,1.1816559375393914
Catherine Oxenberg,1.1815353699137194
Claude Dauphin,1.1812860193104313
Ramón Barea,1.1812641058288058
Richard O&apos;Barry,1.1804973080498105
Joachim de Ronde,1.179873190984016
Oldrich Kaiser,1.1796406967050597
Grace Moore,1.1794752103053543
Steven Schlozman,1.1794708595128438
Anita Page,1.1793866236986716
Stephan Grossmann,1.1783643797091528
Spencer Tracy,1.17804606325396
Athena Chu,1.177965997471634
Emilio Gutiérrez Caba,1.1777071091423483
Travis Schuldt,1.1774231691472365
Michael Rooker,1.1773687727990056
Vesna Stanojevska,1.1773163746486335
Nadja Bobyleva,1.176969121926644
Rex Bell,1.176820218485731
Richard Egan,1.1768010708916452
Jack Kelly,1.1767862878377746
Christopher Lee,1.1766220957786127
Alexander Held,1.1766127662668338
Lauren Molina,1.17630160485175
Tony Kgoroge,1.1762575909859927
Mamon Bhuiyan,1.1762096248398377
Ben Purser,1.176148954524592
George McCluskey,1.1759376778168786
Chika Kuboyama,1.1759355629064967
Gary Lewis,1.1755535684144969
Vince Swann,1.175094467694606
Anne Revere,1.1749135762529372
Valentina Ponomaryova,1.173573451662989
Gary Grimes,1.1735215406359256
Ichirô Izawa,1.1731355862602353
Fred Mace,1.1730608635388533
Will Yun Lee,1.1727891497315748
Evelyn Venable,1.1723903507144868
Tapio Liinoja,1.1720715914124773
Hal Holbrook,1.171940425865259
Arak Amornsupasiri,1.1718722769427996
George Harrison,1.1713035953069466
Katsuhiko Haida,1.1708695773720994
Felipe Angel Padilla,1.1706285216868513
Helen Rogers,1.1705434173126208
Masaya Katô,1.1703964042197486
Saquon Barkley,1.1698790441284093
Anne Aubrey,1.169651467800646
Lionel Barrymore,1.1693780525019968
Eddie Redmayne,1.16902999191142
Eliza Dushku,1.1690088171711541
Gregory Antoine,1.1687390920974234
Sushant Singh,1.1685026772372622
Evan Handler,1.168419683718674
Mary Badham,1.1682806912162995
Stella Stevens,1.1681525673171822
Sebastian Armesto,1.167909766797346
Vanessa Redgrave,1.1678903366186295
Wouter Hendrickx,1.1672558848846806
Eddie Albert,1.1670077469019229
Uhm Tae-woong,1.1668146391520204
Kira Buckland,1.1654804977281743
Phil Wells,1.16536591413843
Joaquin Phoenix,1.1652681925996697
Jelte Blommaert,1.1651002557696941
Charlotte Gainsbourg,1.164393428392999
Charles Coburn,1.1640915808147574
Daniel Choi,1.1632970851213478
Monèle LeStrat,1.1630436328239337
Balasubramanian,1.1629611920791834
Clayton Moore,1.1629367213731283
Gallen Lo,1.1629249314001853
Oliver Chris,1.1624203724972157
Ellen Barkin,1.1620849361250696
Gene Hackman,1.1620743631942383
Howie Mandel,1.1620248829658837
Terence Alexander,1.1609375130854906
Frederikke Dahl Hansen,1.1609256770187115
Patrick Wright,1.1608937602929852
Thomas Badek,1.1607689664749026
Michael Weist,1.1604005143251976
Charlize Theron,1.1602421112691634
Maclain Nelson,1.1602209680720057
Sinan Albayrak,1.1598071351772101
Cynthia Gibb,1.159100161329733
Jonathan Klein,1.158961233266779
Susan Clark,1.1587765132012064
Ying Bai,1.1587155761833074
Jackie R. Jacobson,1.1573287400981553
Salva Reina,1.1572378525679812
Amber House,1.1572356646505566
Jack Lemmon,1.1567748050316944
Jim Fitzpatrick,1.1566499137424933
Rajat Kapoor,1.1555101730450248
Paul McCartney,1.1550107789414257
Courtney Henggeler,1.154133517813106
Steef Cuijpers,1.1541099358394769
Sarah Lind,1.1540035969194362
Ivan Burlyaev,1.1536735330913976
Jaloo,1.1533599461376134
Nushrratt Bharuccha,1.1533376481803324
Alicia Vikander,1.1532056118946505
Haley Benedict Heslip,1.1526478765456702
Rory Markham,1.1524023726377077
Thomas Turgoose,1.1522057193515944
Martti Suosalo,1.1519243936756696
Roger Leopardi,1.1504704171814857
Edward Fox,1.1500123580631092
Maureen O&apos;Sullivan,1.1498426952540524
Dennis Haysbert,1.1497965863862663
Monica Guerritore,1.1492556280962047
Wally Brown,1.1492220623723388
Farhan Akhtar,1.1488944893818158
Mimoh Chakraborty,1.1485032382521931
Ford Sterling,1.1475884565421632
Billy Bletcher,1.1469126009510255
John Saxon,1.1466285359244786
Daniel Ezra,1.1452811340793805
Evan Williams,1.1449140241368083
Matt Bomer,1.1448178572532814
Melody Anderson,1.144438804348053
Natasha Henstridge,1.1443518912089685
Amber Heard,1.1440861706655068
Chems Eddine Amar,1.1439243251982096
Richard Bohringer,1.1432531253050164
Dana Pupkin,1.1429278046279638
Greg Collins,1.1424637598104592
Paul Bremner,1.142162943397302
Anne Shirley,1.1419720315527693
Alberto Amarilla,1.1412744283182321
Mike Vogel,1.14119917086912
Breanna Yde,1.1411065079996474
Mikhail Efremov,1.1403306986939847
Shu Qi,1.1402727133198487
Katie Leclerc,1.139850409589916
Christanne de Bruijn,1.139337201933887
Beverly Garland,1.1392619317364485
Brigitte Catillon,1.139251998936159
Charles S. Dutton,1.1390424882060102
Edward F. Cline,1.138749893157171
Valérie Jeannet,1.1384808063496135
Jamie England,1.1383419093934084
Ali Tabrizi,1.1382689167274007
Slate Holmgren,1.1379603091382275
Yôichi Masukawa,1.1379259260330963
Birte Schnöink,1.1375688221082496
Borce Nacev,1.1366829986167173
Thomas Jane,1.13667136399622
Elsa Zylberstein,1.1365539156561941
John Mulaney,1.1364678489703932
Amy Matysio,1.1359554834894987
Giulio Pranno,1.1349887381321127
Halley Feiffer,1.1349383736205554
Jaime King,1.134756333149901
Joshua P. Warren,1.1346237074291268
Ravi Ramos Lacerda,1.1346010321862903
Dean Martin,1.134238237778247
Kristin Minter,1.1340764390906528
Oliver Bailey,1.1325854008380962
Don Ameche,1.1324892059936293
Anouk Grinberg,1.132447312816434
Athena Farrokhzad,1.1324364430686515
Huang Bo,1.1323912404185579
Daniel W. Drezner,1.1319513211591081
Barbara Nazareth,1.1317230990120308
Vincent Lindon,1.131179599487736
Amy Brenneman,1.1310977651767886
Brianna Booker,1.1304587467031366
Steven Bauer,1.1301365363551144
Amy Shira Teitel,1.1292935603001157
Christine Lahti,1.129267096799933
Mitsuki Tanimura,1.1290485563709722
Lars Lohmann,1.1281575739239253
Tonie Marshall,1.1278309242786324
Ruth Maingi,1.1275173882306924
David Burke,1.1273251715732873
Ischac Hiskiya,1.1273104972728625
Lou Costello,1.1272974031836536
Peter Riegert,1.1271443680350641
Lupe Velez,1.127029800542017
Gabriele Ferzetti,1.1268295696840507
Tony Cavalero,1.1260576452654905
Shevonne Durkin,1.1257115413548702
Ty Miller,1.1253458136850414
Pat Buchanan,1.1246500750774655
Jeremy Blackman,1.1246120973833271
Fernando Sancho,1.1243266674367145
Alberto Lionello,1.1236761418078811
Robert Shaw,1.1235339954423482
Tom Wilson,1.1234853553957442
Michael Peterson,1.1230861891911799
Rupert Graves,1.1229868765039657
Miles Barrow,1.1220080439912727
Rentarô Mikuni,1.1213248802198605
Óliver Laxe,1.1213108792545874
Bobby Jordan,1.1212513767905816
Tom Bower,1.1212160435379888
Chris George,1.1209191138034262
Allan Jones,1.1207333903118066
Yuriko Ishida,1.120568258203684
Tara Buckman,1.1205328423731462
J. Richey Nash,1.1200749950601196
Sarah Smyth,1.1197098219843284
Daniel Roebuck,1.1194941099382574
Snoop Dogg,1.1193204393713672
Nolan Richardson,1.1189023454516955
Dirk Bogarde,1.1186108412488163
Olivia Munn,1.1171447087877922
Vir Das,1.1168805134149102
Beth Gondek,1.1166097465759517
Eugen Neufeld,1.1159882986218512
Kathleen Turner,1.1147510580274773
Peter Serafinowicz,1.1145853331197753
Billy Campbell,1.1137930020766755
Tulip Joshi,1.1136123148096777
Isabelle Carré,1.1135709623797003
Ekaterina Fedulova,1.1129966321537885
Sô Yamamura,1.1126885740975672
Gale Anne Hurd,1.1106542938735362
Helen Carruthers,1.1104914058184965
Desiree Akhavan,1.1103605830092023
Christian Friedel,1.1103008580093614
Anthony LaPaglia,1.1096943219373818
Carmen Miranda,1.1093732570866472
Aadhi,1.1092391277761655
Kiyoshi Kobayashi,1.1086651029034342
Luke Mielnick,1.1083078342978672
Nick Ash,1.1076885239452903
Takashi Shimura,1.1074823705288135
Nancy Reagan,1.1072253725987358
Swathi Reddy,1.106960341195756
Tadanobu Asano,1.1063501032507361
Stephanie Stallaing,1.1061468953649942
Thomas Mitchell,1.1058460969226847
Kathleen Bremner,1.105355177990182
Grant Munro,1.1050157559796432
Emi Wakui,1.104304161085843
Samuel West,1.1035625844501629
Benjamin Sadler,1.1035535265983876
Nyajai Ellison,1.103366915068279
Mia Goth,1.1029421000355624
Richard Kuklinski,1.1028619534993054
George Spencer,1.1028263078189946
Jennifer Gan,1.1027402976137362
Charles Winninger,1.1025811188653905
Heikki Nousiainen,1.1019377866261315
Peter Hooten,1.101760095783195
Beatrice Wangui,1.1013251234386865
Chuck Norris,1.101238391675342
Jan-Willem Breure,1.1011066445460465
Sudhir Pandey,1.100527317889885
Noel Clarke,1.0998204268174687
Harve Presnell,1.099037393650194
Ryan Reynolds,1.0989207989013006
Alina Babak,1.0988626817281641
John Diehl,1.0988615587911745
Marc Maron,1.0986409331076608
Anne Heche,1.0983248796486818
Shawn Ashmore,1.0980419231988012
Shaun Johnston,1.0978254368214169
Reese Witherspoon,1.0973990916192427
Joshua John Miller,1.0973010959551477
Mario Van Peebles,1.0972568477978708
Jimmy Shergill,1.0969117335702734
Natalie Sutherland,1.0966393705725923
Vitaliy Khaev,1.0962534644070283
Sabina Ajrula,1.095943838785454
Jason Bateman,1.0956598258222223
Anthony Gonzalez,1.0955721142257149
Wine Dierickx,1.0951313812693417
Tia Bajpai,1.094738900192197
Lee Jong-hyuk,1.094597316994298
Rajkummar Rao,1.0945704372673177
Kate Ashfield,1.0935912128138883
Jean Ann Boshoven,1.0926821055692661
Alisa Courtney,1.0926176373245085
Andy McCoy,1.0924831303874343
Akala,1.0917883383028029
Showan Shattak,1.0917254851025253
Marwan Kenzari,1.0916445958700836
Yitzhak Hizkiya,1.0909963169248473
Kriti Sanon,1.0905754557527105
Norma Aleandro,1.0905721286664414
Rob Brydon,1.0902586643758296
Nuttawat Attasawat,1.0894698248952284
Lee Taylor,1.0892750516996903
Adam Deacon,1.0876188314854716
Marián Salgado,1.08705247856656
Pascale Arbillot,1.0867021134411132
Eve Arden,1.0865582223357435
Olivia Nix,1.0859325492335403
Donovan Scott,1.0858746301356252
Eric Hailey,1.0858580597472212
Kristýna Leichtová,1.0857675844681804
Catherine Frot,1.0853992540972734
Leo Fafard,1.0853550872999256
Igor Khripunov,1.0847084213401046
James Cagney,1.0842797769667876
Faye Dunaway,1.0841156004768944
David DeLuise,1.083916419158878
John Huston,1.0824776645978527
Menna Shalabi,1.081604693583401
Alesa Kacher,1.0815301895360032
Doug E. Doug,1.0815249619631893
Christopher Shyer,1.081065425571599
Ringo Starr,1.0808140640869088
John Aprea,1.0806025339994418
William Sadler,1.0802113896461556
John Brumpton,1.0797575845941803
Ariana Rivoire,1.0796983743275577
David Garfield,1.078981651327878
Olga Maisuryan,1.0788725332344384
Raquel Welch,1.0788548393814616
Gethin Anthony,1.0785369495820998
Jana Krausová,1.0783845801352163
Herbert Lom,1.078231217167757
Clark Gable,1.0782107187998924
Liselotte Pulver,1.0778571631918248
Elisabeth Klar,1.0771258295679722
Benjamin Wainwright,1.0771251560496125
Ulrich Thomsen,1.0767279702579957
Peter Sarsgaard,1.076679470520431
Luke Askew,1.0765881101003436
Renée Zellweger,1.0765267555033227
John Lennon,1.0761294921252267
Ahn Eun-jung,1.0759306554585155
Cláudia Abreu,1.0757418749097454
Kohl Sudduth,1.075723404583061
Vanilla Ice,1.0750165822553934
Burak Tarik,1.0747193635033714
Michael Madsen,1.0745720608499145
Janine Charrat,1.0737277353577803
Pini Mittelman,1.0734000515060527
Vivean Gray,1.0730889969745707
Friedrich G. Beckhaus,1.0730070336087325
John Carroll Lynch,1.0725778191603506
Sayuri Yoshinaga,1.072507925738111
Désirée Nosbusch,1.0720104287310794
Reg Williams,1.0717146015360233
Fernando Tejero,1.0711618941922232
Benjamín Otero,1.0708997700612721
Tom Selleck,1.0704261302579374
Mammootty,1.0700070461375317
Hôshi Ishida,1.069956883363999
Kwon Oh-jung,1.0696491001141277
Ginger Rogers,1.0692645164701762
Gabriel Diani,1.0691160836940636
Nick Darke,1.0679433372774187
Benedetta Porcaroli,1.0677754868011589
Mikey Barone,1.067679176346815
Henry Silva,1.067649091778856
Emanuele Maria Di Stefano,1.0675270365602532
Issa Rae,1.0674411148000431
Leonor Manso,1.0672356661601694
George Macready,1.0669714369528427
Russ Russo,1.0668443497747124
Kokone Hamada,1.066743720540717
Elizabeth Plumb,1.0665830673776375
Nijas Ørnbak-Fjeldmose,1.066279397019627
Nonna Grishaeva,1.0659367205712207
Prithviraj Sukumaran,1.065351257935857
Josh Hartnett,1.0652904062329287
Maksim Sukhanov,1.0649347378313672
Elizabeth Olsen,1.064016028854669
Yasmin Monet Prince,1.0638872460405995
Jérôme Commandeur,1.0638344980932375
Mark Miller,1.0637163946358357
Mario Casas,1.0632823106392069
Joan Crawford,1.063107572717772
Joel McCrea,1.0629727319886653
Lukas Haas,1.0627956547717972
Yvette Chauviré,1.0623144675680436
Austyn Tester,1.0621115929077267
Kinga Preis,1.0617217141901603
Ronald Pickup,1.0616878220115669
Dakota Fanning,1.061234963404194
Amy Schumer,1.0606882004241995
Patrick Wymark,1.0604415540881542
Cary Elwes,1.0591624598606357
Lon Chaney,1.0587874884245176
Lulu Pecorari,1.0584271934838483
Amaia Salamanca,1.0583631073058755
Jason Alan Smith,1.0580406986497106
Richard Hatch,1.057119433995324
Bill Clinton,1.0569883924557129
Angela Nicoletti,1.0569143159319978
Deborah Kerr,1.0568020820571895
Dave Lindholm,1.0567531326651616
Anna Chernova,1.056442644902486
Maria Melnikova,1.0560582900656423
Scott Turner Schofield,1.0560072426420515
Kajsa Ekis Ekman,1.0557848011935722
Stephen Rea,1.055549719700242
Yasuo Yamada,1.0555114410371833
Makio Inoue,1.0547261159721386
Shigeo Ôsako,1.054443380745957
Kelly Macdonald,1.0543957028158035
James Marsters,1.0540209199646289
Brian Bennett,1.0538480645262687
Edward G. Robinson,1.053123687995396
Matthew Betz,1.0520321338756915
Deana J. Becker,1.051823517576931
Jan-Michael Vincent,1.051445088527292
László feLugossy,1.051083257969036
Malena Alterio,1.0504734032184178
Magdalena Poplawska,1.0500994311668173
Marceline Day,1.0494271926411207
Gale Sondergaard,1.0472701347309428
Aya Ayano,1.04721732271662
Lee Armstrong,1.0471973519205804
David Tennant,1.0466436416281961
Natalie Hall,1.0466154666758172
Poppy Montgomery,1.046456432015849
Michiel Huisman,1.0461496554704883
Max Hardcore,1.0448762073277038
Elijah Edwards,1.0448020224749572
Robert Donat,1.0447861709416035
Nataliya Alyexeyenko,1.0447655862448906
Curly Howard,1.0447137153474586
Colin Farrell,1.044606156833854
Sterling Jones,1.0445924673050724
Taron Egerton,1.0439742503420502
Lasse Baunkilde,1.0439488191416872
Colin Firth,1.0436923207468296
Laetitia Dosch,1.0436572344213264
Joe Flynn,1.043604219425779
Timothy Hutton,1.0431030017093037
Glynis Johns,1.042894242605994
Mabel Normand,1.042506082340396
Aleksandr Bashirov,1.0407347285020399
Edward Furlong,1.0405988996274387
Annibale Ninchi,1.0405981103634154
Gerard Jones,1.0401769287937301
Wendell Pierce,1.0401574947260754
Jaap Sinke,1.0400170477860935
Dick Swaab,1.0399080579830173
Edward de Souza,1.0394044895401693
Bodo Staiger,1.0379559270109135
Sonakshi Sinha,1.0377329536462503
Taye Diggs,1.0375955287483138
Dave Thomas,1.0372825013179063
Jenna Ortega,1.0372793169806849
Renato Salvatori,1.0367194791046193
Toni Basil,1.036287304462723
Kelly Hu,1.0356701566659532
Hynek Cermák,1.0356695153749682
Brittany Snow,1.0355824897130257
Barry Gifford,1.0354025018838748
Wendy van Dijk,1.0353790309470536
Mark Goronok,1.0342718191583153
Rachel Warren,1.0323363585084229
Mads Mikkelsen,1.0319327464453232
Rahman,1.0316674266413943
Elizaveta Boyarskaya,1.0315648672585096
Martina Gedeck,1.0315499964162524
Jai,1.0312553048756068
Tanisha Thammavongsa,1.0304430488002263
Angela Bassett,1.0294499861738855
Taylor James,1.0289056604789757
Scott Avett,1.028371322228695
Madeleine Carroll,1.0283458127115275
Sally Smith,1.0282781397897591
Hugh Bonneville,1.0280377053207321
Yolande Donlan,1.0278737432186278
Dulquer Salmaan,1.0278508282950012
Brad Pitt,1.0271664005491743
Eric Campbell,1.0258828720290065
Ralph Bates,1.025523700789036
Rachel McAdams,1.024777333064037
Frankie Muniz,1.0244035575023522
Akshay Kumar,1.0243253485657673
Rachel Bles,1.0239405419882488
Roger Carel,1.023879935476004
Robert Beatty,1.023853521229984
Jack Wagner,1.0225036881425422
John Gatins,1.0222021783234965
Jason Gedrick,1.0210730669844392
Sergey Giro,1.0208043502866937
Alexandra Roach,1.0205870417248837
Kristen Wiig,1.020570764583235
Nivin Pauly,1.0198760326661997
Glenn Corbett,1.0189794846064335
Satoshi Tsumabuki,1.0180600955799752
David Bonnick Jr.,1.017932078396647
